3.110000E+02	1.506694E-11	6.264969E+02	9.766700E+02	6.995462E-06
3.120000E+02	1.473754E-11	6.266796E+02	9.772400E+02	6.855009E-06
3.130000E+02	1.441465E-11	6.268624E+02	9.778100E+02	6.717000E-06
3.140000E+02	1.409813E-11	6.270451E+02	9.783800E+02	6.581402E-06
3.150000E+02	1.378791E-11	6.272277E+02	9.789500E+02	6.448188E-06
3.160000E+02	1.348390E-11	6.274103E+02	9.795200E+02	6.317335E-06
3.170000E+02	1.318601E-11	6.275928E+02	9.800900E+02	6.188826E-06
3.180000E+02	1.289420E-11	6.277753E+02	9.806600E+02	6.062651E-06
3.190000E+02	1.260840E-11	6.279577E+02	9.812300E+02	5.938804E-06
3.200000E+02	1.232860E-11	6.281401E+02	9.818000E+02	5.817284E-06
3.210000E+02	1.205475E-11	6.283224E+02	9.823700E+02	5.698096E-06
3.220000E+02	1.178686E-11	6.285046E+02	9.829400E+02	5.581250E-06
3.230000E+02	1.152491E-11	6.286868E+02	9.835100E+02	5.466764E-06
3.240000E+02	1.126892E-11	6.288690E+02	9.840800E+02	5.354658E-06
3.250000E+02	1.101891E-11	6.290511E+02	9.846500E+02	5.244960E-06
3.260000E+02	1.077493E-11	6.290990E+02	9.848000E+02	5.135513E-06
3.270000E+02	1.053700E-11	6.291469E+02	9.849500E+02	5.028636E-06
3.280000E+02	1.030520E-11	6.291948E+02	9.851000E+02	4.924370E-06
3.290000E+02	1.007958E-11	6.292427E+02	9.852500E+02	4.822761E-06
3.300000E+02	9.860241E-12	6.292906E+02	9.854000E+02	4.723861E-06
3.310000E+02	9.647262E-12	6.293385E+02	9.855500E+02	4.627727E-06
3.320000E+02	9.440748E-12	6.293864E+02	9.857000E+02	4.534422E-06
3.330000E+02	9.240815E-12	6.294343E+02	9.858500E+02	4.444013E-06
3.340000E+02	9.047588E-12	6.294822E+02	9.860000E+02	4.356576E-06
3.350000E+02	8.861203E-12	6.295300E+02	9.861500E+02	4.272188E-06
3.360000E+02	8.681808E-12	6.295779E+02	9.863000E+02	4.190935E-06
3.370000E+02	8.509563E-12	6.296258E+02	9.864500E+02	4.112907E-06
3.380000E+02	8.344635E-12	6.296737E+02	9.866000E+02	4.038201E-06
3.390000E+02	8.187206E-12	6.297215E+02	9.867500E+02	3.966918E-06
3.400000E+02	8.037467E-12	6.297694E+02	9.869000E+02	3.899165E-06
3.410000E+02	7.895620E-12	6.298172E+02	9.870500E+02	3.835055E-06
3.420000E+02	7.761876E-12	6.298651E+02	9.872000E+02	3.774706E-06
3.430000E+02	7.636460E-12	6.299129E+02	9.873500E+02	3.718242E-06
3.440000E+02	7.519605E-12	6.299608E+02	9.875000E+02	3.665794E-06
3.450000E+02	7.411555E-12	6.300086E+02	9.876500E+02	3.617495E-06
3.460000E+02	7.312565E-12	6.300565E+02	9.878000E+02	3.573488E-06
3.470000E+02	7.222900E-12	6.301043E+02	9.879500E+02	3.533917E-06
3.480000E+02	7.142835E-12	6.301521E+02	9.881000E+02	3.498935E-06
